"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ctdsp1",4.11647183208428e-09,0.32286501201006,0.251,0.196,0.000141581932192707
"Id1",4.38315389862032e-09,0.436410838260882,0.138,0.097,0.000150754195189147
"Ywhae",4.56173285944629e-09,0.26438127865044,0.358,0.295,0.000156896239967796
"Stk10",4.8264365736085e-09,0.200856054755431,0.447,0.383,0.000166000459512691
"Clec5a",4.97970369904276e-09,0.475607782386259,0.17,0.124,0.000171271929024877
"Suz12",5.07052109217662e-09,0.558867535965552,0.139,0.096,0.000174395502444323
"Api5",5.27234441086077e-09,0.323572012401966,0.24,0.187,0.000181337013667145
"Slc35a5",5.40424495096722e-09,-0.145621444191625,0.55,0.579,0.000185873600843566
"Ifitm6",5.56858467176529e-09,0.146733390678921,0.532,0.47,0.000191525901200695
"Marcksl1",5.823446051193e-09,0.346419282201664,0.293,0.24,0.000200291603484732
"Mdh1",5.95581573494866e-09,2.79574213990702,0.013,0.002,0.000204844326387824
"Tnf",6.74491125459198e-09,0.697984182344591,0.086,0.052,0.000231984477690437
"Sod1",7.63092078330907e-09,1.12814549423778,0.043,0.02,0.000262457889421132
"Ccrl2",8.18441589684562e-09,1.40918340061806,0.033,0.014,0.000281494800356108
"Trir",8.34559066593533e-09,0.296726110515226,0.279,0.222,0.00028703824536418
"Vav3",8.64864148647768e-09,0.347475827900778,0.275,0.22,0.000297461375285913
"Otulinl",8.83629373690186e-09,0.957854461737708,0.052,0.026,0.000303915486787002
"Pcbp1",9.24814731238168e-09,0.240443051375891,0.35,0.291,0.000318080778662056
"Tbc1d15",9.25348062385180e-09,-0.255006554627485,0.298,0.337,0.000318264212576759
"Septin2",1.08240089164396e-08,0.508887366997574,0.154,0.11,0.000372280962672022
"Herpud1",1.20764870939737e-08,0.301377676160091,0.237,0.187,0.000415358697110132
"Eif4a1",1.21856996892196e-08,0.532574478725617,0.12,0.081,0.000419114955111019
"Hnrnpab",1.22242894426434e-08,0.624018729588526,0.112,0.076,0.000420442211090276
"1600010M07Rik",1.25810764186671e-08,0.210012859008999,0.283,0.234,0.000432713542343636
"Irf2bp2",1.45535700465309e-08,0.282307092757857,0.269,0.216,0.000500555488180385
"Trem1",1.58361111328844e-08,0.16684073862084,0.524,0.461,0.000544667206304427
"Serp1",1.58363477124696e-08,-0.144438765060056,0.54,0.569,0.000544675343222681
"Impa2",1.59282908889606e-08,-0.762986552453553,0.05,0.08,0.00054783763683491
"Steap4",1.63203522880375e-08,0.169490574193416,0.546,0.483,0.000561322196594763
"Rflnb",1.64363144814711e-08,0.232647509085009,0.454,0.392,0.000565310600275717
"Pbxip1",1.7910608145596e-08,-0.183925992997379,0.411,0.44,0.000616017456559627
"Tsc22d4",1.95194349356187e-08,0.171192287729117,0.502,0.44,0.00067135144517567
"Tmem123",1.97805423126411e-08,-0.566184366665245,0.094,0.129,0.000680331972300979
"Grm1",2.17705316311013e-08,-1.60303918225748,0.01,0.025,0.0007487756649201
"Scarb1",2.2475537056438e-08,2.90811118382165,0.012,0.002,0.000773023621519129
"Stat5b",2.28055139328957e-08,-0.249013455718126,0.319,0.358,0.000784372846208013
"Nufip2",2.73121815598953e-08,0.20080146154606,0.413,0.353,0.000939375172571041
"Hjurp",3.01066624197744e-08,0.36428769860776,0.23,0.179,0.00103548854726572
"Rac1",3.17343886388498e-08,0.145862641332453,0.688,0.631,0.0010914725628446
"Sf3b2",3.42183599219771e-08,0.246064854417611,0.359,0.3,0.00117690627115648
"Baz1a",3.71518977759265e-08,0.279119137940555,0.282,0.227,0.00127780237210522
"Gramd1a",3.78299544350556e-08,0.33318404362509,0.261,0.208,0.0013011234528393
"D1Ertd622e",4.01910320440609e-08,0.217650802188247,0.331,0.277,0.00138233035612343
"Vamp8",4.13145945370893e-08,0.30349481654166,0.239,0.189,0.00142097416450865
"Gltp",4.28180784440603e-08,-0.360644108369038,0.197,0.241,0.00147268499000501
"Lpcat2",4.28269019327501e-08,0.126444679350716,0.643,0.583,0.00147298846507501
"Rps15",4.43858364104234e-08,0.838482485570933,0.061,0.034,0.0015266064575001
"Ltf",4.46271015118365e-08,-0.284956997525887,0.22,0.243,0.0015349045293981
"Per2",4.68253799620969e-08,0.406762130762963,0.16,0.118,0.00161051211841636
"Sun2",4.76574219120881e-08,-0.135475213064798,0.507,0.534,0.00163912936924436
"Arrb2",4.92630158371931e-08,0.125321772490965,0.485,0.432,0.00169435216670442
"Eif2b1",4.98563097684775e-08,3.28233161030779,0.011,0.001,0.00171475791817702
"Dgat1",5.0183304783745e-08,-0.353493377803612,0.183,0.218,0.00172600458473213
"Nfe2",5.38214334329152e-08,-0.202797866166151,0.413,0.453,0.00185113438149169
"Tlr13",5.46536921931727e-08,0.221041914232161,0.346,0.291,0.00187975908929198
"Rps12",5.52139474912434e-08,0.27154343170846,0.351,0.294,0.00189902851001383
"Fam217b",5.70675344598032e-08,-0.30048910799519,0.249,0.29,0.00196278078021047
"Rap1gds1",5.74618118737358e-08,0.41555844127634,0.185,0.139,0.00197634155758527
"Atp6v0c",6.36367203964499e-08,0.182952943883753,0.55,0.489,0.0021887213613155
"Zdhhc3",7.0679380713e-08,-0.514254840287717,0.098,0.133,0.00243094662024292
"Hmgn2",7.46009987556777e-08,-0.111912278589646,0.218,0.216,0.00256582675120278
"Tnfsf14",7.69386113735137e-08,-0.342281441726331,0.182,0.214,0.00264622659958063
"Creg1",8.08093893031615e-08,-0.327587199394871,0.228,0.276,0.00277935813569294
"Eif4ebp1",8.21327777493258e-08,0.277133232083499,0.251,0.202,0.00282487475791031
"Sipa1",8.27436149563495e-08,0.232773009120632,0.366,0.308,0.00284588389280868
"Arf1",8.28870748219371e-08,0.1117602998762,0.742,0.687,0.00285081805142571
"Atf7ip",8.52774072696978e-08,-0.170546476619157,0.44,0.471,0.00293303114563399
"Zmiz2",8.84638817313376e-08,1.95841457697938,0.018,0.005,0.00304262674826762
"Tbc1d10b",9.05425782886775e-08,0.298525824474843,0.301,0.248,0.00311412143766077
"Slfn8",9.12938956747117e-08,-0.517855456626205,0.095,0.127,0.00313996224783604
"H2-T23",9.8011344080333e-08,-0.234884633767051,0.289,0.322,0.00337100216829897
"Gm6136",9.91468523779736e-08,2.09210804044822,0.014,0.003,0.00341005684068803
"Rab3d",1.0385858752516e-07,-0.32734179603839,0.136,0.156,0.00357211225934035
"Arg2",1.04345509876094e-07,-0.111740607344617,0.656,0.68,0.00358885946667838
"Pnrc2",1.04385514240399e-07,-0.192394765352115,0.387,0.418,0.0035902353767843
"Nrbp1",1.11297085918947e-07,0.410248352399649,0.162,0.119,0.00382795197309625
"Bloc1s2",1.3156262210056e-07,-0.338072664429488,0.198,0.238,0.00452496482452665
"Actr2",1.37665769778309e-07,0.178196557827548,0.54,0.48,0.00473487648575515
"Ncam1",1.46290737317876e-07,-0.807611130698663,0.041,0.067,0.00503152361931103
"Rnpep",1.48855096484889e-07,0.316856802411784,0.196,0.152,0.00511972218850128
"Psap",1.66505068339503e-07,-0.129297888210969,0.681,0.734,0.00572677532046888
"Rplp0",1.70741477279925e-07,0.418926223646813,0.156,0.115,0.00587248236956574
"Msra",1.73223129931486e-07,-0.302565483047755,0.24,0.285,0.00595783633086355
"Mif",1.76310483781285e-07,-0.685749756328302,0.049,0.077,0.00606402277917352
"C5ar2",1.76832347086212e-07,-0.664248023548357,0.057,0.083,0.00608197174568318
"mt-Nd4",1.81492344726568e-07,0.216969098096434,0.474,0.418,0.00624224770452558
"Rab5c",1.83992594733323e-07,0.202864382135121,0.405,0.348,0.00632824130325791
"Mpc1",1.85237247755362e-07,-0.295350286590266,0.216,0.247,0.00637104989929792
"Zfp467",1.86943718063401e-07,-2.55884937924093,0.002,0.011,0.00642974223907261
"Ppard",1.96514374144476e-07,-0.475168611552042,0.108,0.146,0.0067589153843251
"Tusc1",2.03705177719644e-07,3.14749427167815,0.01,0.002,0.00700623588248945
"H2-Q6",2.03818839526458e-07,2.84138616395695,0.011,0.002,0.00701014516667298
"Hif1a",2.07907011318685e-07,-0.382561040584352,0.155,0.2,0.00715075374729484
"Mxi1",2.09702766749397e-07,-0.192160987539618,0.357,0.384,0.00721251695957875
"Rps11",2.17549352421319e-07,0.464996227553987,0.137,0.099,0.00748239242717884
"Ppp1r15a",2.26471307820174e-07,0.309947024422767,0.178,0.138,0.00778925416116706
"Eif5a",2.30278919507447e-07,0.178326277875174,0.405,0.35,0.00792021315753914
"Ubash3b",2.32274013684997e-07,0.465522172304306,0.108,0.075,0.00798883242668178
"Sod2",2.32968280759534e-07,0.999811131529492,0.046,0.024,0.00801271104844342
"Arhgap5",2.3489507649709e-07,0.418510675819169,0.182,0.139,0.00807898126104091
"Atp6v1g1",2.44347726471502e-07,-0.134602746127459,0.492,0.514,0.00840409570426083
"Cept1",2.48538220041943e-07,0.420465040685099,0.171,0.129,0.0085482235401226
"Ccdc126",2.50419094992142e-07,-0.692532496251985,0.05,0.078,0.00861291435315972
"Abca7",2.6482539469498e-07,-0.452659989696679,0.116,0.148,0.00910840462513915
"Clec2d",2.81664636743385e-07,-0.432844284484044,0.123,0.157,0.00968757351615199
"Myh9",3.01008218730365e-07,-0.1050811559331,0.716,0.745,0.0103528766750122
"Xiap",3.06548839851472e-07,0.281645335755337,0.305,0.253,0.0105434407978515
"Gm31583",3.10013593448199e-07,-1.15104464595648,0.018,0.035,0.0106626075330574
"Hdac4",3.12134744298539e-07,-0.15879140532344,0.502,0.539,0.0107355623954039
"Pdlim5",3.23294077623693e-07,0.258475948185944,0.24,0.194,0.0111193765057893
"Ube2d3",3.24447344561631e-07,-0.161240435400106,0.488,0.525,0.0111590419688527
"Slc28a2",3.26787993141042e-07,0.272819153613155,0.247,0.2,0.011239546236093
"Gm16556",3.43956544704051e-07,-0.264371377207478,0.296,0.342,0.0118300413985511
"St8sia4",3.65133294506402e-07,-0.245769829412513,0.291,0.328,0.0125583945312532
"Pcmtd2",3.77596573271066e-07,-0.376621071260059,0.157,0.192,0.012987056541085
"Mtpn",3.79461197349629e-07,-0.133173371294085,0.458,0.477,0.0130511884216431
"Plk3",3.84194833700253e-07,0.442987866786714,0.128,0.092,0.0132139971102865
"Bcl10",3.919013643087e-07,0.196852189784368,0.367,0.314,0.0134790555240334
"Cdc14a",3.97448817257352e-07,0.443206061079641,0.115,0.081,0.0136698546207494
"Tomm7",4.24302898894146e-07,-0.286884096040554,0.258,0.301,0.0145934739045652
"4933432I03Rik",4.37026770423294e-07,-0.894125509597115,0.03,0.05,0.0150310987419388
"AU019990",4.61296205408469e-07,-0.639062325540165,0.058,0.085,0.0158658216888189
"Sycp2",4.70574146302132e-07,-0.272966698663108,0.203,0.229,0.0161849271879155
"Rap2c",4.85795780832104e-07,0.145718160869611,0.343,0.298,0.0167084600859394
"Cd300c",4.86786188084626e-07,-2.60969972958054,0.002,0.01,0.0167425241529826
"Lcmt1",4.92254180833092e-07,-1.23002568920217,0.014,0.029,0.0169305902955734
"Kremen1",4.93330137065277e-07,0.63602754926765,0.067,0.041,0.0169675967342231
"Xpo6",4.99074096209868e-07,-0.11830349200589,0.544,0.563,0.0171651544650422
"Tmod3",5.31406969809901e-07,0.203162306783103,0.411,0.355,0.0182772113196417
"G6pdx",5.32213467328139e-07,0.172360960347362,0.353,0.305,0.018304949995284
"Ifit1",5.40592755656314e-07,-0.575409421326491,0.073,0.104,0.0185931472380433
"Magt1",5.55700117059992e-07,0.797629992880279,0.057,0.033,0.0191127498261614
"Rgs18",5.8576529951476e-07,0.285275305954935,0.14,0.107,0.0201468117115107
"5031439G07Rik",5.86284627857375e-07,0.143718983929691,0.409,0.361,0.0201646734905266
"Foxq1",5.86284975909037e-07,-2.49477270137997,0.002,0.01,0.0201646854614154
"Pde1b",6.07623301141533e-07,0.396914018811436,0.171,0.13,0.0208985958194619
"Rab11fip1",6.42980190522257e-07,-0.137613088086872,0.486,0.514,0.0221146606728225
"Aph1a",6.99405228079258e-07,0.495820676816235,0.114,0.08,0.024055343414558
"Dck",7.02647496344269e-07,-0.172468848242124,0.292,0.307,0.0241668579892648
"Mapkapk2",7.7897422954204e-07,0.319089100920545,0.23,0.183,0.0267920396508689
"Baz2b",7.91290360567605e-07,-0.139798304044026,0.463,0.483,0.0272156406613622
"9930111J21Rik2",8.09539543531568e-07,-0.213366922081524,0.373,0.424,0.0278433030602248
"Metap2",8.1501365949228e-07,1.39373026630595,0.024,0.01,0.0280315798045775
"Map11",8.16851757937694e-07,0.443495003926139,0.14,0.103,0.028094799362509
"Mov10",8.24419185921327e-07,0.118888926108903,0.251,0.218,0.0283550734805781
"Pttg1",8.27250418943068e-07,-0.22472644973448,0.297,0.331,0.0284524509091279
"Tgfbr2",8.45410084707496e-07,0.196084736464549,0.324,0.276,0.0290770344534296
"Idh3b",8.76590306262322e-07,2.46561501441341,0.011,0.002,0.0301494469935863
"Ssbp4",9.24105508773936e-07,0.969717030839947,0.03,0.014,0.0317836848687707
"Atg7",9.61915637691329e-07,-0.335518400079408,0.19,0.228,0.0330841264427556
"C130050O18Rik",9.69632056828366e-07,-0.524231924115998,0.086,0.115,0.0333495249625548
"G3bp1",9.75464068900288e-07,0.930880776894473,0.048,0.027,0.0335501111857565
"Per1",9.76067192142814e-07,0.729206522768837,0.061,0.037,0.0335708550065599
"Hlx",9.83157775307327e-07,0.513365262878225,0.107,0.075,0.0338147285239202
"Smchd1",1.00045559225797e-06,-0.343947025782966,0.187,0.229,0.0344096696401206
"Rlf",1.03182762785334e-06,-0.175431532890078,0.382,0.411,0.0354886794323878
"D8Ertd738e",1.03386490055516e-06,-0.275695901626939,0.261,0.308,0.035558749389694
"Zkscan17",1.04045632726207e-06,-1.30207928831163,0.01,0.024,0.0357854549198516
"Rps27a",1.11585890855756e-06,-0.262169725391157,0.248,0.285,0.0383788513009287
"Rbm25",1.13572141042916e-06,-0.213887467445958,0.359,0.399,0.0390620021903006
"Csnk1e",1.15462993628212e-06,-0.135007238552317,0.409,0.426,0.0397123420284872
"Tns1",1.1705938248137e-06,-0.633208083742515,0.051,0.077,0.0402614040106423
"Ninj1",1.17603935802729e-06,0.396027839922824,0.095,0.068,0.0404486976799905
"Sptlc2",1.19299878220955e-06,0.100130656116646,0.286,0.252,0.0410320001153152
"Ampd3",1.22859413227987e-06,0.14724661756823,0.358,0.312,0.042256266585634
"Cited2",1.24206958973181e-06,0.228766500871453,0.361,0.308,0.0427197414692359
"Fgfr1op2",1.28376753174909e-06,-0.212935237329241,0.256,0.277,0.0441539004869781
"Bin2",1.2860051258812e-06,-0.154296936905222,0.43,0.46,0.0442308602995579
"Ddx24",1.32624281677112e-06,-0.426445864620533,0.109,0.137,0.045614795440026
"Hacd2",1.34012023416911e-06,0.334138305074266,0.188,0.147,0.0460920953340122
"Dynll1",1.35041692712038e-06,0.442488480054043,0.147,0.112,0.0464462397913782
"Marchf1",1.51185471563439e-06,-0.197392488550219,0.224,0.24,0.0519987310895291
"Fermt3",1.63721994300368e-06,0.252972028866627,0.289,0.24,0.0563105427196685
"Zswim6",1.65615291422503e-06,0.165298753016936,0.284,0.242,0.0569617233318557
"Lcp2",1.68390644945371e-06,-0.171360567464638,0.402,0.435,0.057916278422511
"Tbl1xr1",1.69025186039343e-06,0.198215145267179,0.376,0.324,0.0581345224863715
"Cpne3",1.70108782142943e-06,-0.173040915027591,0.351,0.377,0.0585072145302439
"Gm36723",1.79821904797219e-06,0.934778122171752,0.037,0.019,0.0618479459359554
"Nsa2",1.81845994888601e-06,0.763317588498188,0.055,0.032,0.0625441114819855
"Nemp1",1.82703470788081e-06,-0.627316891030723,0.057,0.084,0.0628390317428525
"Utp18",1.85246369747648e-06,1.76609168313043,0.016,0.005,0.0637136364110059
"Psmb8",1.85928291571345e-06,0.295647791471474,0.152,0.117,0.0639481766030485
"Rnf34",1.86363822397927e-06,0.132451836567044,0.2,0.171,0.0640979730755429
"Cers6",1.87809168361982e-06,0.118065888930921,0.52,0.468,0.06459508536642
"Tctn1",1.99416465208464e-06,-0.773933464795419,0.035,0.058,0.0685872990437992
"Spidr",2.05386517309623e-06,-0.225323451238945,0.175,0.19,0.0706406387634717
"Slc16a10",2.0803630423653e-06,0.874765821049382,0.045,0.025,0.0715520064791121
"Klhl24",2.22214687609496e-06,0.133872347128468,0.467,0.417,0.0764285196564101
"Gm15459",2.23800642217545e-06,1.78337361456774,0.013,0.003,0.0769739928843025
"Aqp9",2.25224461424336e-06,-0.158114347111707,0.264,0.277,0.0774637012622862
"Slc39a13",2.38366506844925e-06,-1.13242570591755,0.015,0.03,0.0819837763642434
"Gadd45g",2.58920564219225e-06,0.421244746968334,0.091,0.063,0.0890531388575604
"Rnf13",2.68764847768489e-06,0.208503541075235,0.24,0.2,0.0924389817414941
"Rgs3",2.72169881136483e-06,0.3449334485539,0.179,0.139,0.093610108918082
"Mrpl52",2.72664549126329e-06,1.49831020997972,0.02,0.007,0.0937802450265095
"Chsy1",2.75480790255931e-06,-0.192763443449664,0.353,0.384,0.0947488630006249
"Neat1",2.84959262776325e-06,0.151660150648158,0.444,0.393,0.0980088888392893
"Cd81",2.89969259127323e-06,-1.16382525965629,0.014,0.029,0.0997320269842513
"Ssh3",2.90509537361356e-06,-0.549857622557128,0.069,0.095,0.0999178502800648
"Nfkbiz",3.16201650959668e-06,0.143161951842628,0.411,0.362,0.108754395831068
"St3gal5",3.3191073273812e-06,0.255600098681092,0.222,0.181,0.114157377417949
"Oat",3.33294092582271e-06,0.39246379957993,0.119,0.088,0.114633170202746
"Gm28437",3.45052307087231e-06,0.533718647103248,0.101,0.071,0.118677290499582
"Zdhhc9",3.45082462418551e-06,0.328263827942717,0.17,0.132,0.118687662124236
"Ppp1r3d",3.5764753169403e-06,-0.207509340508897,0.224,0.243,0.123009292050845
"Rbm3",3.83877478881206e-06,0.351876821499976,0.173,0.135,0.132030820086402
"Atp11c",3.87381990607091e-06,0.289143080235171,0.258,0.213,0.133236161849403
"Pla2g4a",3.93341284817e-06,0.708434413244984,0.051,0.03,0.135285801499959
"Insig1",4.00251856134302e-06,1.52877218939956,0.017,0.006,0.137662623398832
"Zfp385a",4.02275698545822e-06,1.2254490143229,0.022,0.009,0.13835870375785
"Bzw1",4.0570454854355e-06,0.268217069754528,0.181,0.144,0.139538022426069
"Haus8",4.17103468694234e-06,-0.581419609808605,0.066,0.092,0.143458567022695
"Eri1",4.34510350827851e-06,1.21800316170847,0.022,0.009,0.149445490063731
"Phlda1",4.37822147286243e-06,0.905067789524607,0.041,0.022,0.15058454933763
"Tmem216",4.42694580071285e-06,-1.09184612831446,0.015,0.03,0.152260373869718
"Xylt1",4.46171109852661e-06,-0.146476136168793,0.398,0.419,0.153456091522724
"Gm3379",4.485941304815e-06,1.64152611084687,0.016,0.005,0.154289465237807
"G0s2",4.52271753762409e-06,-0.332235969278997,0.174,0.209,0.155554346989043
"Sephs2",4.66253043900655e-06,-0.257522656957225,0.19,0.214,0.160363071919191
"Eif4g2",5.06639925788092e-06,0.247906274083826,0.289,0.242,0.174253736075556
"Fam227a",5.16112607904196e-06,-0.814491406237177,0.028,0.047,0.177511770362569
"Capzb",5.45013002353516e-06,0.112581955981037,0.689,0.639,0.187451772029468
"Map4k2",5.46952733923625e-06,-0.154807825855676,0.445,0.477,0.188118923305692
"Unc119",5.62972779717563e-06,0.263947109826624,0.232,0.189,0.193628857856059
"Oscp1",5.92661065831404e-06,-0.693999456220705,0.032,0.053,0.203839846982053
"Ostf1",6.07596864066592e-06,0.116493858981867,0.603,0.553,0.208976865427064
"Ptger2",6.16514563383885e-06,-0.632364290678795,0.052,0.076,0.212044018930253
"Cstdc5",6.17360369496185e-06,0.684344795521809,0.037,0.021,0.212334925484518
"Set",6.61622215519746e-06,0.524693323872922,0.096,0.067,0.227558344805862
"Atp6v0e",6.78704251848773e-06,-0.14861816090582,0.41,0.437,0.233433540380867
"Runx1",7.03136451943082e-06,0.416961289885842,0.144,0.11,0.241836751281304
"Casp3",7.26026352930197e-06,0.218700769076118,0.267,0.224,0.249709503826812
"Ncoa1",7.51186487299201e-06,0.307726524895921,0.167,0.132,0.258363080441687
"Pfkfb4",7.52921529213821e-06,-0.243020934298406,0.181,0.201,0.258959830757802
"Mat2a",7.62720479629331e-06,0.848096196838214,0.042,0.024,0.262330081763712
"Cdc42ep3",7.82424617544424e-06,0.195051062455798,0.339,0.292,0.269107122958229
"Scaper",7.82427282455824e-06,-0.414893696478436,0.11,0.141,0.269108039527856
"Prxl2c",7.84213344717553e-06,-0.426533014437659,0.085,0.104,0.269722337782155
"Luc7l3",7.85678579007018e-06,0.484167326999063,0.108,0.079,0.270226290463674
"Mtmr6",7.91080298239561e-06,0.138351968138122,0.372,0.327,0.272084157776515
"Gng12",8.09329135174029e-06,0.172737520996371,0.311,0.268,0.278360662751755
"Gpr141",8.33748362592786e-06,0.338323119165887,0.198,0.16,0.286759411830163
"Fcgr4",8.57465657281532e-06,0.214880004385206,0.33,0.282,0.29491673816541
"AC169509.1",8.61388323505722e-06,-1.33713495800647,0.01,0.022,0.296265899986558
"A730081D07Rik",8.83370773015638e-06,-0.662741679563469,0.041,0.063,0.303826543670998
"Arhgef1",8.93452364536086e-06,0.170203573958203,0.433,0.382,0.307294006258541
"Fkbp5",9.09428584266846e-06,0.436243868447256,0.108,0.078,0.312788867272739
"Galnt6",9.16347035907976e-06,-0.500447229920743,0.075,0.103,0.315168399530189
"Alox5",9.26916679781776e-06,-0.131200978896409,0.401,0.418,0.318803722844144
"Rpl3l",9.33857622258127e-06,-0.992532884790444,0.014,0.029,0.32119099059946
"Gm29216",9.59805124528696e-06,0.40675652684121,0.146,0.112,0.3301153745304
"0610040J01Rik",9.70583173546919e-06,0.638699963840321,0.051,0.031,0.333822376709727
"Rassf5",9.78544870096258e-06,0.105066461299899,0.581,0.532,0.336560722620907
"Tgif1",9.93950436511672e-06,1.21793874768379,0.025,0.011,0.341859313133824
